,Player,Age,Pos,G,Tgt/G,Rec/G,Rec Yds/G,Yds/Rec,Rec TD/G,Rec 1D/G,Rec Lng,Ctch%,Yds/Tgt,Att/G,Rush Yds/G,Rush TD,Rush 1D,Rush Lng,Yds/Att,Touch/G,Yds/Touch,Scrim Yds/G,RRTD/G,Fmb/G,hyper_link
219,Jeff Wilson,26,rb,9.0,0.8888889,0.7777778,3.4444444,4.4,0.0,0.11111111,11,0.875,3.9,8.777778,32.666668,2,19,17,3.7215192,9.555555,3.77907,36.11111,0.22222222,0.11111111,https://www.pro-football-reference.com/players/W/WilsJe01.htm
220,Devin Duvernay,24,wr,16.0,2.9375,2.0625,17.0,8.2,0.125,0.875,21,0.7020000000000001,5.8,0.4375,3.125,0,4,19,7.142857,2.5,8.05,20.125,0.125,0.0625,https://www.pro-football-reference.com/players/D/DuveDe00.htm
221,Carlos Hyde,31,,12.0,1.75,1.0,5.4166665,5.4,0.0,0.083333336,9,0.5710000000000001,3.1,6.0,21.083334,1,14,18,3.513889,7.0,3.7857144,26.5,0.083333336,0.16666667,https://www.pro-football-reference.com/players/H/HydeCa00.htm
222,Kyle Juszczyk,30,FB,17.0,2.235294,1.7647059,17.411764,9.9,0.05882353,0.9411765,26,0.789,7.8,0.47058824,1.2941177,1,3,6,2.75,2.235294,8.368422,18.705883,0.11764706,0.0,https://www.pro-football-reference.com/players/J/JuszKy00.htm
223,Mo Alie-Cox,28,te,17.0,2.6470587,1.4117647,18.588236,13.2,0.23529412,0.8235294,37,0.5329999999999999,7.0,,,,0,,,1.4117647,13.166667,18.588236,0.23529412,0.05882353,https://www.pro-football-reference.com/players/A/AlieMo00.htm
224,Daniel Jones,24,QB,11.0,0.09090909,0.09090909,1.4545455,16.0,0.0,0.09090909,16,1.0,16.0,5.6363635,27.09091,2,16,46,4.806452,5.7272725,4.984127,28.545454,0.18181819,0.6363636,https://www.pro-football-reference.com/players/J/JoneDa05.htm
225,Marquise Goodwin,31,wr,14.0,2.857143,1.4285715,22.357143,15.7,0.071428575,0.85714287,50,0.5,7.8,0.14285715,-0.071428575,0,0,1,-0.5,1.5714285,14.181819,22.285715,0.071428575,0.071428575,https://www.pro-football-reference.com/players/G/GoodMa00.htm
226,Taylor Heinicke,28,QB,16.0,0.0625,0.0625,-0.125,-2.0,0.0,0.0,-2,1.0,-2.0,3.75,19.5625,1,20,38,5.2166667,3.8125,5.0983605,19.4375,0.0625,0.4375,https://www.pro-football-reference.com/players/H/HeinTa00.htm
227,Chester Rogers,27,wr,16.0,2.6875,1.875,18.8125,10.0,0.0625,0.75,39,0.698,7.0,0.0625,0.5625,0,0,9,9.0,1.9375,10.0,19.375,0.0625,0.25,https://www.pro-football-reference.com/players/R/RogeCh02.htm
228,Jack Doyle,31,,17.0,2.5294118,1.7058823,17.764706,10.4,0.1764706,1.0588236,34,0.674,7.0,,,,0,,,1.7058823,10.413794,17.764706,0.1764706,0.0,https://www.pro-football-reference.com/players/D/DoylJa00.htm
229,Justin Herbert,23,QB,17.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,,3.7058823,17.764706,3,28,36,4.7936506,3.7058823,4.7936506,17.764706,0.1764706,0.05882353,https://www.pro-football-reference.com/players/H/HerbJu00.htm
230,James Washington,25,wr,15.0,2.9333334,1.6,19.0,11.9,0.13333334,0.6,42,0.545,6.5,0.13333334,0.8666667,0,0,12,6.4999995,1.7333333,11.461538,19.866667,0.13333334,0.0,https://www.pro-football-reference.com/players/W/WashJa00.htm
231,Tyler Huntley,23,qb,7.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,,6.714286,42.0,2,22,21,6.255319,6.714286,6.255319,42.0,0.2857143,0.5714286,https://www.pro-football-reference.com/players/H/HuntTy01.htm
232,Phillip Lindsay,27,,14.0,0.35714287,0.2857143,3.2142856,11.3,0.071428575,0.071428575,22,0.8,9.0,6.285714,17.785715,1,11,35,2.8295457,6.571429,3.195652,21.0,0.14285715,0.0,https://www.pro-football-reference.com/players/L/LindPh00.htm
233,Ray-Ray McCloud,25,wr,16.0,4.125,2.4375,17.3125,7.1,0.0,1.125,24,0.591,4.2,0.125,0.9375,0,0,10,7.5,2.5625,7.121951,18.25,0.0,0.25,https://www.pro-football-reference.com/players/M/McClRa00.htm
234,Anthony Firkser,26,te,15.0,2.8666666,2.2666667,19.4,8.6,0.13333334,1.0,24,0.7909999999999999,6.8,,,,0,,,2.2666667,8.558824,19.4,0.13333334,0.13333334,https://www.pro-football-reference.com/players/F/FirkAn00.htm
235,Jauan Jennings,24,wr,16.0,2.375,1.5,17.625,11.8,0.3125,0.9375,34,0.632,7.4,,,,0,,,1.5,11.75,17.625,0.3125,0.0625,https://www.pro-football-reference.com/players/J/JennJa00.htm
236,Craig Reynolds,25,,5.0,1.6,1.4,10.4,7.4,0.0,0.6,14,0.875,6.5,11.0,46.0,0,11,35,4.181818,12.4,4.5483875,56.4,0.0,0.0,https://www.pro-football-reference.com/players/R/ReynCr00.htm
237,Calvin Ridley,27,wr,5.0,10.4,6.2,56.2,9.1,0.4,3.2,22,0.596,5.4,,,,0,,,6.2,9.064516,56.2,0.4,0.0,https://www.pro-football-reference.com/players/R/RidlCa00.htm
238,Peyton Barber,27,rb,10.0,1.3,1.0,6.7,6.7,0.0,0.3,23,0.769,5.2,5.5,21.2,2,12,27,3.8545456,6.5,4.292308,27.9,0.2,0.2,https://www.pro-football-reference.com/players/B/BarbPe01.htm
239,Rashard Higgins,27,wr,15.0,3.1333334,1.6,18.333334,11.5,0.06666667,1.0666667,21,0.511,5.9,,,,0,,,1.6,11.458334,18.333334,0.06666667,0.0,https://www.pro-football-reference.com/players/H/HiggRa00.htm
240,DeeJay Dallas,23,,17.0,1.3529412,1.2352941,7.8235292,6.3,0.0,0.23529412,29,0.9129999999999999,5.8,1.9411764,8.117647,2,10,15,4.1818185,3.1764705,5.0185184,15.941176,0.11764706,0.05882353,https://www.pro-football-reference.com/players/D/DallDe00.htm
241,Ricky Seals-Jones,26,te,13.0,3.7692308,2.3076923,20.846153,9.0,0.15384616,1.0769231,39,0.612,5.5,,,,0,,,2.3076923,9.033333,20.846153,0.15384616,0.0,https://www.pro-football-reference.com/players/S/SealRi00.htm
242,Ryan Tannehill,33,QB,17.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,,3.235294,15.882353,7,33,28,4.909091,3.235294,4.909091,15.882353,0.4117647,0.5882353,https://www.pro-football-reference.com/players/T/TannRy00.htm
243,Ty'Son Williams,25,rb,13.0,0.9230769,0.6923077,6.4615383,9.3,0.0,0.30769232,21,0.75,7.0,2.6923077,14.230769,1,7,35,5.285714,3.3846154,6.1136365,20.692308,0.07692308,0.07692308,https://www.pro-football-reference.com/players/W/WillTy01.htm
244,Damien Williams,29,rb,12.0,1.9166666,1.3333334,8.583333,6.4,0.083333336,0.25,23,0.696,4.5,3.3333333,13.666667,2,11,23,4.1000004,4.6666665,4.767857,22.25,0.25,0.0,https://www.pro-football-reference.com/players/W/WillDa05.htm
245,Salvon Ahmed,23,,12.0,1.5833334,1.0,9.75,9.8,0.0,0.33333334,18,0.632,6.2,4.5,12.416667,0,8,16,2.7592592,5.5,4.030303,22.166666,0.0,0.0,https://www.pro-football-reference.com/players/A/AhmeSa01.htm
247,Demarcus Robinson,27,wr,17.0,2.4117646,1.4705882,15.529411,10.6,0.1764706,0.7647059,33,0.61,6.4,,,,0,,,1.4705882,10.559999,15.529411,0.1764706,0.0,https://www.pro-football-reference.com/players/R/RobiDe01.htm
248,Adam Trautman,24,te,13.0,3.3076923,2.0769231,20.23077,9.7,0.15384616,1.0,32,0.628,6.1,,,,0,,,2.0769231,9.740741,20.23077,0.15384616,0.07692308,https://www.pro-football-reference.com/players/T/TrauAd00.htm
249,Chris Carson,27,rb,4.0,1.5,1.5,7.25,4.8,0.0,0.25,16,1.0,4.8,13.5,58.0,3,11,33,4.296296,15.0,4.35,65.25,0.75,0.25,https://www.pro-football-reference.com/players/C/CarsCh00.htm
250,Ryan Griffin,31,TE,14.0,3.0,1.9285715,18.642857,9.7,0.14285715,1.0,29,0.643,6.2,,,,0,,,1.9285715,9.666666,18.642857,0.14285715,0.071428575,https://www.pro-football-reference.com/players/G/GrifRy00.htm
251,Kyle Rudolph,32,,16.0,2.4375,1.625,16.0625,9.9,0.0625,0.75,60,0.667,6.6,,,,0,,,1.625,9.884615,16.0625,0.0625,0.0,https://www.pro-football-reference.com/players/R/RudoKy00.htm
252,Dare Ogunbowale,27,rb,17.0,1.2352941,0.7647059,6.7058825,8.8,0.05882353,0.1764706,28,0.619,5.4,2.5294118,8.058824,1,5,12,3.1860466,3.2941177,4.482143,14.764706,0.11764706,0.0,https://www.pro-football-reference.com/players/O/OgunDa00.htm
253,Brandon Zylstra,28,wr,13.0,1.9230769,1.3846154,19.23077,13.9,0.07692308,0.7692308,55,0.72,10.0,,,,0,,,1.3846154,13.888889,19.23077,0.07692308,0.0,https://www.pro-football-reference.com/players/Z/ZylsBr00.htm
254,John Bates,24,te,17.0,1.4705882,1.1764706,14.6470585,12.5,0.05882353,0.64705884,32,0.8,10.0,,,,0,,,1.1764706,12.449999,14.6470585,0.05882353,0.05882353,https://www.pro-football-reference.com/players/B/BateJo00.htm
255,Lil'Jordan Humphrey,23,wr,10.0,1.8,1.3,24.9,19.2,0.2,0.9,56,0.722,13.8,,,,0,,,1.3,19.153847,24.9,0.2,0.0,https://www.pro-football-reference.com/players/H/HumpLi01.htm
256,Danny Amendola,36,,8.0,4.75,3.0,31.0,10.3,0.375,1.25,39,0.632,6.5,,,,0,,,3.0,10.333333,31.0,0.375,0.125,https://www.pro-football-reference.com/players/A/AmenDa00.htm
257,Royce Freeman,25,,15.0,1.0666667,0.6666667,5.133333,7.7,0.0,0.26666668,12,0.625,4.8,3.7333333,11.266666,0,8,13,3.017857,4.4,3.7272725,16.4,0.0,0.0,https://www.pro-football-reference.com/players/F/FreeRo00.htm
258,Cameron Brate,30,te,17.0,3.3529413,1.7647059,14.411765,8.2,0.23529412,0.88235295,18,0.526,4.3,,,,0,,,1.7647059,8.166667,14.411765,0.23529412,0.0,https://www.pro-football-reference.com/players/B/BratCa00.htm
259,Josiah Deguara,24,te,16.0,2.0625,1.5625,15.3125,9.8,0.125,0.5625,62,0.758,7.4,,,,0,,,1.5625,9.8,15.3125,0.125,0.0,https://www.pro-football-reference.com/players/D/DeguJo00.htm
260,James O'Shaughnessy,29,te,7.0,4.857143,3.4285715,34.857143,10.2,0.0,1.4285715,30,0.706,7.2,,,,0,,,3.4285715,10.166667,34.857143,0.0,0.0,https://www.pro-football-reference.com/players/O/O'ShJa00.htm
261,John Ross,26,wr,10.0,2.0,1.1,22.4,20.4,0.1,0.8,51,0.55,11.2,0.1,1.6,0,1,16,16.0,1.2,20.0,24.0,0.1,0.1,https://www.pro-football-reference.com/players/R/RossJo00.htm
262,Tavon Austin,31,wr,13.0,2.8461537,1.8461539,16.384615,8.9,0.07692308,0.84615386,25,0.649,5.8,0.23076923,1.6153846,0,1,8,7.0,2.0769231,8.666666,18.0,0.07692308,0.07692308,https://www.pro-football-reference.com/players/A/AustTa00.htm
263,Harrison Bryant,23,te,16.0,1.75,1.3125,14.5625,11.1,0.1875,0.875,41,0.75,8.3,,,,0,,,1.3125,11.095238,14.5625,0.1875,0.0,https://www.pro-football-reference.com/players/B/BryaHa00.htm
264,Will Dissly,25,TE,15.0,1.7333333,1.4,15.4,11.0,0.06666667,0.73333335,39,0.8079999999999999,8.9,,,,0,,,1.4,11.0,15.4,0.06666667,0.06666667,https://www.pro-football-reference.com/players/D/DissWi00.htm
265,Cam Newton,32,qb,8.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,,5.875,28.75,5,20,33,4.893617,5.875,4.893617,28.75,0.625,0.5,https://www.pro-football-reference.com/players/N/NewtCa00.htm
266,Tajae Sharpe,27,wr,15.0,2.4666667,1.6666666,15.333333,9.2,0.0,0.93333334,17,0.6759999999999999,6.2,,,,0,,,1.6666666,9.2,15.333333,0.0,0.0,https://www.pro-football-reference.com/players/S/SharTa00.htm
267,Albert Wilson,29,wr,14.0,2.7857144,1.7857143,15.214286,8.5,0.0,0.71428573,64,0.6409999999999999,5.5,0.2857143,1.2142857,0,1,14,4.25,2.0714285,7.9310346,16.428572,0.0,0.0,https://www.pro-football-reference.com/players/W/WilsAl02.htm
268,Chris Evans,24,rb,14.0,1.2142857,1.0714285,10.785714,10.1,0.14285715,0.42857143,24,0.882,8.9,1.2142857,5.5,0,3,13,4.529412,2.2857144,7.125,16.285715,0.14285715,0.0,https://www.pro-football-reference.com/players/E/EvanCh02.htm
269,Chris Moore,28,wr,12.0,1.8333334,1.75,18.916666,10.8,0.16666667,0.5,67,0.955,10.3,,,,0,,,1.75,10.809524,18.916666,0.16666667,0.0,https://www.pro-football-reference.com/players/M/MoorCh00.htm
270,Cyril Grayson,28,wr,5.0,2.4,2.0,42.4,21.2,0.4,1.6,62,0.833,17.7,0.2,2.8,0,1,14,14.0,2.2,20.545454,45.2,0.4,0.0,https://www.pro-football-reference.com/players/G/GrayCy01.htm
271,Jamycal Hasty,25,,11.0,2.6363637,2.090909,14.272727,6.8,0.0,0.6363636,23,0.7929999999999999,5.4,1.4545455,6.181818,1,6,21,4.2499995,3.5454545,5.769231,20.454546,0.09090909,0.18181819,https://www.pro-football-reference.com/players/H/HastJa02.htm
272,Isaiah McKenzie,26,wr,15.0,1.7333333,1.3333334,11.866667,8.9,0.06666667,0.8666667,28,0.769,6.8,0.6,3.1333334,1,4,10,5.2222223,1.9333333,7.7586207,15.0,0.13333334,0.13333334,https://www.pro-football-reference.com/players/M/McKeIs00.htm
273,Mack Hollins,28,wr,17.0,1.6470588,0.8235294,13.117647,15.9,0.23529412,0.64705884,65,0.5,8.0,,,,0,,,0.8235294,15.928572,13.117647,0.23529412,0.0,https://www.pro-football-reference.com/players/H/HollMa00.htm
274,Sam Darnold,24,QB,12.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,,4.0,18.5,5,20,30,4.625,4.0,4.625,18.5,0.41666666,0.75,https://www.pro-football-reference.com/players/D/DarnSa00.htm
275,Hayden Hurst,28,te,13.0,2.3846154,2.0,17.0,8.5,0.23076923,0.84615386,33,0.8390000000000001,7.1,,,,0,,,2.0,8.5,17.0,0.23076923,0.23076923,https://www.pro-football-reference.com/players/H/HursHa00.htm
276,Cam Sims,25,wr,14.0,1.6428572,1.0714285,15.071428,14.1,0.14285715,0.78571427,43,0.652,9.2,0.071428575,0.5,0,0,7,6.9999995,1.1428572,13.624999,15.571428,0.14285715,0.0,https://www.pro-football-reference.com/players/S/SimsCa00.htm
278,Jordan Akins,29,te,13.0,2.5384614,1.8461539,16.461538,8.9,0.0,0.84615386,31,0.727,6.5,0.07692308,0.23076923,0,1,3,3.0,1.9230769,8.68,16.692308,0.0,0.15384616,https://www.pro-football-reference.com/players/A/AkinJo00.htm
279,Carson Wentz,29,QB,17.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,,3.3529413,12.6470585,1,21,18,3.7719295,3.3529413,3.7719295,12.6470585,0.05882353,0.47058824,https://www.pro-football-reference.com/players/W/WentCa00.htm
280,Marcedes Lewis,37,TE,17.0,1.6470588,1.3529412,12.588235,9.3,0.0,0.5882353,23,0.821,7.6,,,,0,,,1.3529412,9.304348,12.588235,0.0,0.05882353,https://www.pro-football-reference.com/players/L/LewiMa00.htm
281,Geoff Swaim,28,TE,16.0,2.5,1.9375,13.125,6.8,0.1875,0.75,26,0.775,5.3,,,,0,,,1.9375,6.774194,13.125,0.1875,0.0,https://www.pro-football-reference.com/players/S/SwaiGe00.htm
282,Antoine Wesley,24,wr,15.0,2.1333334,1.2666667,13.866667,10.9,0.2,0.6,33,0.594,6.5,,,,0,,,1.2666667,10.947369,13.866667,0.2,0.0,https://www.pro-football-reference.com/players/W/WeslAn01.htm
283,Ke'Shawn Vaughn,24,rb,12.0,0.6666667,0.33333334,2.1666667,6.5,0.0,0.083333336,8,0.5,3.3,3.0,15.0,2,9,55,5.0,3.3333333,5.15,17.166666,0.16666667,0.0,https://www.pro-football-reference.com/players/V/VaugKe00.htm
284,Ashton Dulin,24,wr,17.0,1.2941177,0.7647059,10.176471,13.3,0.11764706,0.5294118,62,0.591,7.9,0.1764706,1.882353,0,1,37,10.666666,0.9411765,12.8125,12.058824,0.11764706,0.0,https://www.pro-football-reference.com/players/D/DuliAs00.htm
285,Demetric Felton,23,rb,16.0,1.3125,1.125,11.3125,10.1,0.125,0.625,33,0.857,8.6,0.4375,1.5,0,0,12,3.4285715,1.5625,8.2,12.8125,0.125,0.25,https://www.pro-football-reference.com/players/F/FeltDe00.htm
286,Quintez Cephus,23,wr,5.0,4.4,3.0,40.8,13.6,0.4,1.8,46,0.682,9.3,,,,0,,,3.0,13.599999,40.8,0.4,0.0,https://www.pro-football-reference.com/players/C/CephQu00.htm
287,Robert Tonyan,27,te,8.0,3.625,2.25,25.5,11.3,0.25,1.25,33,0.621,7.0,,,,0,,,2.25,11.333333,25.5,0.25,0.0,https://www.pro-football-reference.com/players/T/TonyRo00.htm
288,James Proche,25,,14.0,1.4285715,1.1428572,14.428572,12.6,0.0,0.71428573,32,0.8,10.1,,,,0,,,1.1428572,12.625,14.428572,0.0,0.0,https://www.pro-football-reference.com/players/P/ProcJa00.htm
289,Matt Breida,26,,9.0,1.0,0.7777778,8.0,10.3,0.22222222,0.44444445,23,0.778,8.0,2.8888888,13.888889,1,5,28,4.8076925,3.6666667,5.969697,21.88889,0.33333334,0.11111111,https://www.pro-football-reference.com/players/B/BreiMa00.htm
290,Logan Thomas,30,te,6.0,4.1666665,3.0,32.666668,10.9,0.5,1.6666666,35,0.72,7.8,,,,0,,,3.0,10.888889,32.666668,0.5,0.16666667,https://www.pro-football-reference.com/players/T/ThomLo00.htm
291,Trey Sermon,22,rb,9.0,0.44444445,0.33333334,2.8888888,8.7,0.0,0.11111111,23,0.75,6.5,4.5555553,18.555555,1,9,16,4.0731707,4.888889,4.3863635,21.444445,0.11111111,0.0,https://www.pro-football-reference.com/players/S/SermTr00.htm
292,Maxx Williams,27,te,5.0,3.4,3.2,38.6,12.1,0.2,1.8,34,0.941,11.4,,,,0,,,3.2,12.062499,38.6,0.2,0.0,https://www.pro-football-reference.com/players/W/WillMa04.htm
293,Tommy Tremble,21,TE,16.0,2.1875,1.25,11.25,9.0,0.0625,0.625,30,0.5710000000000001,5.1,0.1875,0.6875,1,1,7,3.6666667,1.4375,8.304348,11.9375,0.125,0.0,https://www.pro-football-reference.com/players/T/TremTo00.htm
294,Donald Parham,24,te,14.0,1.9285715,1.4285715,13.571428,9.5,0.21428572,0.9285714,22,0.741,7.0,,,,0,,,1.4285715,9.5,13.571428,0.21428572,0.0,https://www.pro-football-reference.com/players/P/ParhDo00.htm
295,Ian Thomas,25,TE,17.0,1.7647059,1.0588236,11.058824,10.4,0.0,0.3529412,41,0.6,6.3,,,,0,,,1.0588236,10.444444,11.058824,0.0,0.0,https://www.pro-football-reference.com/players/T/ThomIa00.htm
296,Zach Wilson,22,QB,13.0,0.07692308,0.0,0.0,,0.0,0.0,0,0.0,0.0,2.2307692,14.230769,4,10,52,6.3793106,2.2307692,6.3793106,14.230769,0.30769232,0.3846154,https://www.pro-football-reference.com/players/W/WilsZa00.htm
297,Noah Brown,25,wr,13.0,1.9230769,1.2307693,14.153846,11.5,0.0,0.46153846,27,0.64,7.4,,,,0,,,1.2307693,11.499999,14.153846,0.0,0.0,https://www.pro-football-reference.com/players/B/BrowNo00.htm
298,N'Keal Harry,24,wr,12.0,1.8333334,1.0,15.333333,15.3,0.0,0.5833333,43,0.545,8.4,,,,0,,,1.0,15.333333,15.333333,0.0,0.083333336,https://www.pro-football-reference.com/players/H/HarrNK00.htm
299,Russell Wilson,33,QB,14.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,,3.0714285,13.071428,2,17,17,4.255814,3.0714285,4.255814,13.071428,0.14285715,0.42857143,https://www.pro-football-reference.com/players/W/WilsRu00.htm
300,Giovani Bernard,30,,12.0,2.4166667,1.9166666,10.25,5.3,0.25,0.6666667,32,0.7929999999999999,4.2,0.6666667,4.8333335,0,3,24,7.25,2.5833333,5.83871,15.083333,0.25,0.083333336,https://www.pro-football-reference.com/players/B/BernGi00.htm
301,Godwin Igwebuike,27,rb,17.0,0.5882353,0.4117647,3.5294118,8.6,0.0,0.23529412,18,0.7,6.0,1.0588236,6.9411764,1,7,42,6.5555553,1.4705882,7.1200004,10.470589,0.05882353,0.11764706,https://www.pro-football-reference.com/players/I/IgweGo00.htm
302,Brevin Jordan,21,te,9.0,3.1111112,2.2222223,19.777779,8.9,0.33333334,1.1111112,27,0.7140000000000001,6.4,,,,0,,,2.2222223,8.9,19.777779,0.33333334,0.0,https://www.pro-football-reference.com/players/J/JordBr00.htm
303,Mohamed Sanu,32,,8.0,3.0,1.875,22.125,11.8,0.0,1.5,21,0.625,7.4,,,,0,,,1.875,11.8,22.125,0.0,0.0,https://www.pro-football-reference.com/players/S/SanuMo00.htm
304,Kendall Hinton,24,wr,16.0,1.4375,0.9375,10.9375,11.7,0.0625,0.625,40,0.652,7.6,,,,0,,,0.9375,11.666667,10.9375,0.0625,0.0,https://www.pro-football-reference.com/players/H/HintKe00.htm
305,Anthony Schwartz,21,wr,14.0,1.6428572,0.71428573,9.642858,13.5,0.071428575,0.42857143,44,0.435,5.9,0.42857143,2.7857144,0,4,17,6.5,1.1428572,10.875,12.428572,0.071428575,0.0,https://www.pro-football-reference.com/players/S/SchwAn00.htm
306,Tyler Kroft,29,te,9.0,2.7777777,1.7777778,19.222221,10.8,0.11111111,1.0,26,0.64,6.9,,,,0,,,1.7777778,10.812499,19.222221,0.11111111,0.0,https://www.pro-football-reference.com/players/K/KrofTy00.htm
307,Pharaoh Brown,27,TE,15.0,2.2666667,1.5333333,11.4,7.4,0.0,0.4,29,0.6759999999999999,5.0,,,,0,,,1.5333333,7.4347825,11.4,0.0,0.06666667,https://www.pro-football-reference.com/players/B/BrowPh01.htm
309,Tony Jones,24,rb,11.0,0.72727275,0.45454547,2.6363637,5.8,0.0,0.18181819,19,0.625,3.6,4.909091,12.909091,0,7,11,2.6296296,5.3636365,2.8983052,15.545455,0.0,0.0,https://www.pro-football-reference.com/players/J/JoneTo04.htm
310,Corey Clement,27,,17.0,0.4117647,0.3529412,1.7058823,4.8,0.05882353,0.05882353,8,0.857,4.1,1.9411764,8.235294,0,7,38,4.2424245,2.2941177,4.333333,9.941176,0.05882353,0.0,https://www.pro-football-reference.com/players/C/ClemCo00.htm
311,Jerick McKinnon,29,,13.0,1.5384616,1.0,8.230769,8.2,0.07692308,0.46153846,14,0.65,5.4,0.9230769,4.769231,0,2,18,5.1666665,1.9230769,6.76,13.0,0.07692308,0.0,https://www.pro-football-reference.com/players/M/McKiJe00.htm
312,Trey Lance,21,qb,6.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,,6.3333335,28.0,1,8,15,4.4210525,6.3333335,4.4210525,28.0,0.16666667,0.0,https://www.pro-football-reference.com/players/L/LancTr00.htm
313,Zach Gentry,25,TE,17.0,1.4705882,1.117647,9.823529,8.8,0.0,0.64705884,25,0.76,6.7,,,,0,,,1.117647,8.789474,9.823529,0.0,0.0,https://www.pro-football-reference.com/players/G/GentZa00.htm
314,Jimmy Graham,35,te,15.0,1.5333333,0.93333334,11.133333,11.9,0.2,0.6666667,28,0.609,7.3,,,,0,,,0.93333334,11.928572,11.133333,0.2,0.0,https://www.pro-football-reference.com/players/G/GrahJi00.htm
315,Jameis Winston,27,qb,7.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,,4.571429,23.714285,1,17,20,5.1874995,4.571429,5.1874995,23.714285,0.14285715,0.2857143,https://www.pro-football-reference.com/players/W/WinsJa00.htm
316,Stephen Anderson,28,te,17.0,1.117647,0.9411765,9.705882,10.3,0.05882353,0.5294118,34,0.8420000000000001,8.7,,,,0,,,0.9411765,10.3125,9.705882,0.05882353,0.0,https://www.pro-football-reference.com/players/A/AndeSt01.htm
317,Jakeem Grant,29,,15.0,1.1333333,0.73333335,8.8,12.0,0.13333334,0.46666667,46,0.647,7.8,0.33333334,2.2,0,2,13,6.6,1.0666667,10.312499,11.0,0.13333334,0.2,https://www.pro-football-reference.com/players/G/GranJa00.htm
318,Breshad Perriman,28,,6.0,3.0,1.8333334,27.833334,15.2,0.16666667,0.8333333,58,0.611,9.3,0.16666667,-0.5,0,0,-3,-3.0,2.0,13.666667,27.333334,0.16666667,0.0,https://www.pro-football-reference.com/players/P/PerrBr02.htm
319,Parris Campbell,24,wr,6.0,3.3333333,1.6666666,27.0,16.2,0.16666667,1.1666666,51,0.5,8.1,,,,0,,,1.6666666,16.2,27.0,0.16666667,0.0,https://www.pro-football-reference.com/players/C/CampPa00.htm
320,Dyami Brown,22,wr,15.0,1.6666666,0.8,11.0,13.8,0.0,0.4,48,0.48,6.6,0.06666667,-0.26666668,0,0,-4,-4.0,0.8666667,12.384616,10.733334,0.0,0.0,https://www.pro-football-reference.com/players/B/BrowDy00.htm
321,Isaiah Ford,25,wr,13.0,1.3076923,0.9230769,12.384615,13.4,0.15384616,0.53846157,52,0.706,9.5,,,,0,,,0.9230769,13.416666,12.384615,0.15384616,0.0,https://www.pro-football-reference.com/players/F/FordIs00.htm
322,Eno Benjamin,22,,9.0,0.7777778,0.6666667,4.6666665,7.0,0.0,0.44444445,12,0.857,6.0,3.7777777,13.111111,1,4,21,3.4705882,4.4444447,4.0,17.777779,0.11111111,0.0,https://www.pro-football-reference.com/players/B/BenjEn00.htm
323,C.J. Ham,28,fb,17.0,1.0588236,1.0,7.352941,7.4,0.0,0.3529412,27,0.9440000000000001,6.9,0.4117647,2.0,0,3,30,4.857143,1.4117647,6.625,9.3529415,0.0,0.0,https://www.pro-football-reference.com/players/H/HamxC.00.htm
324,Juwan Johnson,25,te,14.0,1.5714285,0.9285714,11.357142,12.2,0.2857143,0.85714287,27,0.591,7.2,,,,0,,,0.9285714,12.230769,11.357142,0.2857143,0.0,https://www.pro-football-reference.com/players/J/JohnJu02.htm
325,Marcus Johnson,27,wr,7.0,2.7142856,1.2857143,22.857143,17.8,0.0,1.0,50,0.474,8.4,0.2857143,-0.2857143,0,1,5,-1.0,1.5714285,14.363637,22.571428,0.0,0.0,https://www.pro-football-reference.com/players/J/JohnMa07.htm
326,KhaDarel Hodge,26,wr,16.0,1.6875,0.8125,9.8125,12.1,0.0,0.4375,42,0.48100000000000004,5.8,,,,0,,,0.8125,12.076923,9.8125,0.0,0.0,https://www.pro-football-reference.com/players/H/HodgKh00.htm
327,DJ Chark,25,wr,4.0,5.5,1.75,38.5,22.0,0.5,1.75,41,0.318,7.0,,,,0,,,1.75,22.0,38.5,0.5,0.0,https://www.pro-football-reference.com/players/C/CharDJ00.htm
328,Tyrod Taylor,32,qb,6.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,,3.1666667,25.166666,3,6,30,7.947368,3.1666667,7.947368,25.166666,0.5,0.5,https://www.pro-football-reference.com/players/T/TaylTy00.htm
329,Malik Turner,25,,14.0,1.1428572,0.85714287,10.642858,12.4,0.21428572,0.5714286,61,0.75,9.3,,,,0,,,0.85714287,12.416667,10.642858,0.21428572,0.0,https://www.pro-football-reference.com/players/T/TurnMa00.htm
330,Dak Prescott,28,QB,16.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,,3.0,9.125,1,7,21,3.0416667,3.0,3.0416667,9.125,0.0625,0.875,https://www.pro-football-reference.com/players/P/PresDa01.htm
